ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt2191721,Jodi Breakers,2012,127 min,3.5,"1,108","Comedy, Musical, Romance            ",hindi
tt1579974,Meesrti,2005,90 min,3.4,332,Action            ,telugu
tt4944480,Gabbar Singh,2007,111 min,4.8,9,Action            ,hindi
tt2668860,Chand Ke Paar Chalo,2006,169 min,6.7,31,Romance            ,hindi
tt7291466,Sniff!!!,2017,89 min,5.4,135,"Adventure, Comedy, Family            ",hindi
tt1954381,Dhada,2011,147 min,3.7,503,"Action, Comedy            ",telugu
tt9560092,Time To Retaliate: MASOOM,2019,113 min,5.4,19,Crime            ,hindi
tt2571140,Boss,I 2013,143 min,5.1,"10,405","Action, Comedy, Crime            ",hindi
tt0250415,Har Dil Jo Pyar Karega...,2000,173 min,5.2,"4,069","Comedy, Drama, Musical            ",hindi
tt1291626,Bhooka Sher,2001,109 min,5.6,16,Action            ,hindi
tt0246007,Kodama Simham,1990,141 min,6.7,290,"Action, Adventure, Western            ",telugu
tt4320080,Kuch Kar Dikha,2014– ,22 min,7.2,8,"Action, Adventure, Comedy            ",oriya
tt8093952,Padi Padi Leche Manasu,2018,158 min,6.4,"1,050","Drama, Romance            ",telugu
tt7853940,KERANIR JIBAN,1953,119 min,7.2,6,Drama            ,bengali
tt5948916,Manamantha,2016,164 min,7.7,840,Drama            ,malayalam
tt1649401,Sada Mee Sevalo,2005,147 min,5.4,38,Drama            ,telugu
tt1604110,Dil Ke Pechey Pechey',2005,110 min,5.7,10,"Drama, Thriller            ",hindi
tt2631186,Baahubali: The Beginning,2015,159 min,8.0,"104,399","Action, Drama            ",tamil
tt4056766,Pottas Bomb,2013,94 min,4.1,13,Drama            ,malayalam
tt0240200,Water,I 2005,117 min,7.7,"14,406",Drama            ,sanskrit
tt12929210,Greetings Card,2014,123 min,8.4,12,Romance            ,bengali
tt0486090,Filmmakers in Action,2005,102 min,7.4,97,"Documentary, Biography            ",malayalam
tt2321492,Krishna Aur Kans,2012,117 min,6.5,185,"Animation, Action, Adventure            ",hindi
tt0317351,Dharma Chakram,1996,144 min,7.0,125,Drama            ,telugu
tt0444781,Deewane Huye Paagal,2005,158 min,5.3,"4,552","Action, Comedy, Drama            ",hindi
tt0484003,Vamsee,2000,145 min,4.7,695,Action            ,telugu
tt2396447,Dholak,1951,155 min,6.3,6,"Comedy, Romance            ",hindi
tt2521670,Shahrukh khan ki Maut (Death of Shahrukh khan),2005,56 min,7.4,10,Drama            ,urdu
tt1084008,Herbert,2006,142 min,7.5,222,"Crime, Drama            ",bengali
tt8649454,Bluff Master,2018,138 min,6.4,289,"Crime, Thriller            ",telugu
tt2714502,A Knife in the Bar,2012,21 min,6.3,17,"Short, Drama            ",malayalam
tt4009696,Tendulkar Out,2013,108 min,5.0,5,Drama            ,marathi
tt11430262,Aswathama,2020,133 min,6.4,943,"Action, Crime, Thriller            ",telugu
tt1634561,Swa Le,2009,139 min,5.9,152,"Comedy, Drama            ",malayalam
tt11497808,Sraboner Dhara,2019,110 min,6.9,166,Drama            ,bengali
tt7268750,Sachin,2019,137 min,3.6,93,"Comedy, Romance, Sport            ",malayalam
tt1445071,Naam Pirandha Mann,1977,156 min,5.0,23,"Action, Crime, Drama            ",tamil
tt0244204,Shalini Ente Koottukari,1978,130 min,6.5,32,"Drama, Romance            ",malayalam
tt0153616,Waada,1957,125 min,9.0,5,"Musical, Romance            ",oriya
tt0460836,Ji,2005,172 min,4.4,561,"Action, Drama            ",tamil
tt0051842,Lajwanti,1958,120 min,7.3,42,"Drama, Family            ",hindi
tt5089556,Cinderella,II 2015,113 min,6.7,9,Fantasy            ,hindi
tt0277786,Kuppathu Raja,1979,134 min,5.9,30,Musical            ,tamil
tt2146882,Badha,2005,136 min,7.0,41,"Action, Drama, Romance            ",bengali
tt7679884,Nude,2018,112 min,7.4,425,Drama            ,marathi
tt8688202,Ennaalum Sarath..?,2018,131 min,5.0,8,"Mystery, Thriller            ",malayalam
tt0254978,Ayalvasi Oru Daridravasi,1986,112 min,6.9,66,Comedy            ,malayalam
tt6406830,Bandookya,2017,121 min,7.5,11,"Drama, Family            ",marathi
tt6514196,Baazaar,2018,137 min,6.6,"4,742","Crime, Drama, Thriller            ",hindi
tt0379167,Amar Rahe Ye Pyar,1961,121 min,6.5,14,Drama            ,oriya
tt0357710,Gora Aur Kala,1972,128 min,5.0,101,"Action, Comedy, Drama            ",hindi
tt0279948,Marupuram,1990,139 min,5.7,34,"Crime, Drama, Mystery            ",malayalam
tt9054092,Ethirey,2017,17 min,8.3,9,"Short, Drama            ",malayalam
tt7028460,Teen Aur Aadha,2018,121 min,6.7,222,Drama            ,gujarati
tt13801860,Qayamat,2021,40 min,7.8,12,Drama            ,oriya
tt6813906,Rejsen,2017,21 min,8.3,15,Short            ,nepali
tt3982468,Sapthamashree Thaskaraha,2014,148 min,6.8,"1,371","Comedy, Thriller            ",malayalam
tt11226466,Capmaari,2019,133 min,3.2,119,"Comedy, Drama, Romance            ",tamil
tt0029436,Prem Kahani,1937,87 min,5.9,12,"Drama, Family, Romance            ",hindi
tt7863080,Maan Jao Naa,2018,128 min,5.9,72,"Comedy, Drama, Romance            ",urdu
tt12994288,Amaram Akhilam Prema,2020,132 min,7.4,223,"Drama, Romance            ",telugu
tt11443260,Bhagyanagara Veedullo Gamattu,2019,130 min,5.6,32,"Drama, Comedy            ",telugu
tt4610562, Dirilis: Ertugrul,2014–2019,120 min,8.8,197,"Action, Adventure, Drama            ",urdu
tt0130348,Vinashak - Destroyer,1998,159 min,5.3,253,"Action, Crime, Drama            ",hindi
tt14110690,Vanakkam Da Mappilei,2021,162 min,5.7,96,Comedy            ,tamil
tt4513812,Gour Hari Dastaan: The Freedom File,2015,114 min,7.4,526,"Biography, Drama            ",hindi
tt0364208,Anutap,1992,146 min,6.6,14,Drama            ,bengali
tt0070947,Zanjeer,1973,145 min,7.6,"3,694","Action, Crime, Drama            ",urdu
tt0318758,Tholi Muddhu,1993,139 min,7.3,10,"Drama, Romance            ",telugu
tt1740710,Mere Brother Ki Dulhan,2011,139 min,5.8,"8,879","Comedy, Drama, Family            ",hindi
tt1946428,Hamara Tiranga,2018,118 min,7.5,8,"Adventure, Drama, History            ",hindi
tt0246420,Amanush,1975,153 min,7.0,223,"Drama, Family            ",hindi
tt1431152,Sivantha Mann,1969,179 min,6.8,31,"Drama, Music            ",tamil
tt8302986,Motorcycle Girl,2018,121 min,7.2,280,Biography            ,urdu
tt4313220,Ekhane Pinjar,1971,130 min,7.6,33,Drama            ,bengali
tt0214846,Khazanchi,1941,171 min,7.0,26,Mystery            ,hindi
tt1643242,Trapped in Tradition: Rivaaz,2011,107 min,5.3,88,"Crime, Drama, Thriller            ",hindi
tt0255457,Palnati Yudham,1947,168 min,7.2,14,"Drama, History, War            ",telugu
tt0365737,Syriana,2005,128 min,6.9,"126,553","Drama, Thriller            ",oriya
tt5202754,Manthan: Ek Amrut Pyala,2006,116 min,7.6,5,Drama            ,marathi
tt0156011,Rathinirvedam,1978,124 min,6.7,127,"Drama, Romance            ",malayalam
tt0319337,Ee Parakkum Thalika,2001,138 min,7.3,806,"Comedy, Drama, Romance            ",malayalam
tt5946128,Dear Zindagi,2016,151 min,7.6,"36,521","Drama, Romance            ",hindi
tt3524290,Goli Soda,2014,111 min,7.7,950,"Action, Drama            ",tamil
tt9537292,Ala Vaikunthapurramuloo,2020,163 min,7.1,"8,511","Action, Comedy, Drama            ",telugu
tt7856166,Sailaja Reddy Alludu,2018,147 min,5.1,703,"Action, Comedy, Drama            ",telugu
tt1792589,Mitti,2010,150 min,8.4,71,Drama            ,punjabi
tt3036740,Humshakals,2014,159 min,1.7,"7,693","Comedy, Drama, Romance            ",hindi
tt0292142,Naaduvazhikal,1989,143 min,7.1,273,"Action, Drama, Thriller            ",malayalam
tt0096922,Bhrashtachar,1989,153 min,4.7,118,"Action, Crime, Drama            ",hindi
tt1773441,Gaalipata,2008,146 min,7.9,682,"Comedy, Musical, Romance            ",kannada
tt7987516,3 Seconds Divorce,2018,54 min,7.2,42,Documentary            ,oriya
tt9362950,DNA,I 2019,126 min,8.3,20,Drama            ,marathi
tt0263924,Rechukka Pagatichukka,1959,164 min,7.0,8,Family            ,telugu
tt10084394,Pattipulam,2019,103 min,7.1,8,Comedy            ,tamil
tt0295682,The Warrior,2001,86 min,6.7,"2,530","Adventure, Drama            ",hindi
tt1371619,Chakk De Phatte,2008,140 min,6.7,146,"Comedy, Drama            ",punjabi
tt2423132,Akaash Vani,2013,149 min,6.3,"1,830","Drama, Romance            ",hindi
tt1552010,Veer Yodha Prithviraj Chauhan,2008,85 min,7.2,34,"Animation, Action, Drama            ",hindi
tt1340778,I Am 24,2010,118 min,6.0,"1,184","Comedy, Romance            ",hindi
tt2752612,Oru Kannadi Kadha,2012,17 min,7.5,11,"Short, Drama            ",malayalam
tt5473848,Superstar,2011,137 min,5.4,10,Comedy            ,marathi
tt0200435,Anari No. 1,1999,169 min,5.0,633,Comedy            ,hindi
tt2951256,Namukku Parkkan,2012,116 min,5.0,27,Drama            ,malayalam
tt0316733,Taxi Taxie,1977,123 min,6.4,37,"Adventure, Comedy, Drama            ",hindi
tt4243196,Bangali Babu,2002,101 min,6.4,21,Drama            ,bengali
tt0267739,Maza Pati Karodpati,1988,130 min,7.3,73,Drama            ,marathi
tt0364135,Zakhmi Aurat,1988,132 min,6.3,58,"Drama, Thriller            ",hindi
tt2053397,Muran,2011,103 min,6.4,266,"Action, Thriller            ",tamil
tt0251756,Jungle,2000,146 min,6.1,"1,090","Action, Adventure, Romance            ",hindi
tt3487406,Swapaanam,2014,144 min,6.9,55,Drama            ,malayalam
tt8357116,Phir Aaya Satte Pe Satta,2017,134 min,7.2,24,Thriller            ,hindi
tt0369779,Nil Nirjane,2003,109 min,5.0,44,Drama            ,bengali
tt3863552,Bajrangi Bhaijaan,2015,163 min,8.0,"73,408","Action, Adventure, Comedy            ",hindi
tt9304360,Ayogya,2019,146 min,6.1,944,"Action, Crime, Drama            ",tamil
tt0401532,Jaago,2004,122 min,6.6,152,"Crime, Drama, Thriller            ",hindi
tt6816070,Hello!,III 2017,131 min,7.2,"1,824","Action, Romance            ",telugu
tt0246277,Thyagayya,1946,186 min,8.0,49,"Family, History, Musical            ",telugu
tt7539210,Sangu Chakkaram,2017,124 min,6.1,35,"Comedy, Fantasy, Horror            ",tamil
tt3947356,89,2015,109 min,6.5,253,"Crime, Mystery, Thriller            ",bengali
tt0102258,Lamhe,1991,187 min,7.4,"2,593","Drama, Musical, Romance            ",hindi
tt3065770,Dayar E Madina,1975,137 min,7.2,6,Drama            ,urdu
tt10910822,Tholubommalata,2019,149 min,6.5,40,Family            ,telugu
tt2907156,Paranthe Wali Gali,2014,101 min,5.0,87,"Drama, Romance            ",hindi
tt8933678,Anjana,2005,57 min,7.2,5,"Musical, Romance            ",assamese
tt0104323,Geet,1992,151 min,5.9,55,Drama            ,hindi
tt0273406,Aashiq,2001,160 min,3.8,398,"Action, Drama, Romance            ",hindi
tt0339504,Pellam Oorelithe,2003,149 min,6.9,164,"Comedy, Drama            ",telugu
tt0088687,Aitbaar,1985,133 min,7.0,146,"Romance, Thriller            ",hindi
tt0929620,Political Rowdy,2005,155 min,5.1,"1,201",Action            ,telugu
tt0154955,Nizhal Nijamakirathu,1978,118 min,7.3,92,Drama            ,tamil
tt1233213,Maa Kasam,1999,132 min,4.9,21,Action            ,hindi
tt5882970,Tubelight,2017,136 min,3.9,"14,638","Drama, War            ",hindi
tt0231806,Jab Se Tumhe Dekha Hai,1963,136 min,6.2,26,"Drama, Romance            ",hindi
tt1451409,Pokkiri,2007,161 min,7.2,"8,853","Action, Crime, Thriller            ",tamil
tt2845426,Suriyan,1992,152 min,6.0,47,Action            ,tamil
tt2356688,Madhubaanakadai,2012,112 min,7.1,69,"Comedy, Drama, Musical            ",tamil
tt0395662,Mehndi Lagi Mere Haath,1962,128 min,5.7,22,"Comedy, Drama, Romance            ",hindi
tt0065612,Darpan,1970,140 min,7.1,37,"Drama, Family            ",hindi
tt1728239,Double Dhamaal,2011,138 min,3.8,"3,588","Comedy, Crime, Drama            ",gujarati
tt0262223,Alluri Seetharama Raju,1974,187 min,7.5,325,"Action, Biography, Drama            ",telugu
tt6003734,Aatishbaazi Ishq,2016,146 min,5.4,29,Thriller            ,punjabi
tt1285245,Lahore,2010,145 min,6.3,514,"Action, Drama, Sport            ",oriya
tt7392212,Rangasthalam 1985,2018,170 min,8.3,"19,427","Action, Drama            ",telugu
tt0110881,Paramaatma,1994,152 min,6.7,45,"Action, Drama, Fantasy            ",hindi
tt5523516,Kalyana Vaibhogame,2016,158 min,6.8,242,"Comedy, Drama            ",telugu
tt6346952,Vimaanam,2017,147 min,6.6,554,Drama            ,malayalam
tt0400830,Sitara,1980,125 min,6.5,24,"Drama, Family            ",hindi
tt2165639,Bhayaanak Mahal,1988,113 min,3.4,8,Horror            ,hindi
tt12773560,Kichu Na bola Kotha,2017,111 min,7.1,8,Romance            ,bengali
tt8765700,Afsar,2018,127 min,4.4,173,Drama            ,punjabi
tt0278274,Azaad,2000,150 min,6.2,218,"Action, Drama            ",telugu
tt0867337,Karutha Pakshikal,2006,120 min,6.8,228,Drama            ,malayalam
tt2669788,Hari Om Vithala,2008,141 min,6.1,7,Drama            ,marathi
tt7778680,Photograph,I 2019,110 min,6.9,"4,346","Drama, Romance            ",gujarati
tt6555590,10th July,2014,126 min,5.7,15,Drama            ,bengali
tt0260168,Marmayogi,1951,175 min,7.4,18,Thriller            ,tamil
tt1242782,Luck,I 2009,141 min,4.8,"2,477","Action, Adventure, Drama            ",hindi
tt0359688,Meri Aawaz Suno,1981,153 min,6.6,55,"Action, Crime, Drama            ",hindi
tt1418112,Anuraaga Aralithu,1986,153 min,8.5,50,Drama            ,kannada
tt1365457,Ezhumalai,2002,160 min,5.8,92,Action            ,tamil
tt0977636,Aarya,2007,157 min,4.5,188,"Action, Drama, Romance            ",tamil
tt7317482,Pailwaan,2019,166 min,6.4,"1,595","Action, Drama, Sport            ",tamil
tt2511716,Tingya,2008,116 min,8.0,39,Drama            ,marathi
tt6932748,Mannamkattayum Kariyilayum: The clod and the dry leaf,2017,106 min,7.8,6,"Drama, Family, Thriller            ",malayalam
tt2391706,Thappana,2012,130 min,4.7,278,"Action, Drama            ",malayalam
tt4948216,Ghatok,1994,150 min,6.7,6,"Action, Drama, War            ",urdu
tt7601594,Iblis,I 2018,120 min,6.5,319,"Comedy, Fantasy, Romance            ",malayalam
tt0233329,Bhakta Kumbhara,1974,149 min,7.6,116,Drama            ,kannada
tt0306882,Ganeshana Madhuve,1990,141 min,7.6,166,Comedy            ,kannada
tt0339239,Kaala Samrajya,1999,119 min,4.3,34,"Action, Crime, Romance            ",hindi
tt1980970,Gandhi to Hitler,2011,108 min,2.5,205,"Drama, History, War            ",sanskrit
tt0044778,The Jungle,1952,73 min,5.0,106,"Adventure, Drama            ",tamil
tt2167566,Ishtam,2012,150 min,2.8,50,"Comedy, Romance            ",tamil
tt9109906,Mahira,2019,129 min,5.8,104,"Action, Drama, Thriller            ",kannada
tt0342672,Lapandav,1993,140 min,8.2,45,Comedy            ,marathi
tt0239341,Devi Putrudu,2004,161 min,5.8,255,"Action, Drama, Fantasy            ",telugu
tt3858904,Koi Nahi Apna,2014– ,40 min,7.2,11,Drama            ,oriya
tt7893992,Amatörer,2018,102 min,6.0,596,"Comedy, Drama            ",tamil
tt5139156,100 Steps,2015,14 min,5.9,17,"Short, Mystery            ",urdu
tt3951520,John Paul Vaathil Thurakkunnu,2014,117 min,4.1,14,Thriller            ,malayalam
tt0361773,Jeeva,1986,123 min,4.1,54,"Action, Drama, Music            ",hindi
tt0807943,Dhee,2007,142 min,7.4,"2,445",Comedy            ,telugu
tt11497366,Vanmurai,2020,127 min,5.0,17,Drama            ,tamil
tt0376127,Anniyan,2005,181 min,8.3,"15,071","Action, Drama, Thriller            ",tamil
tt4800434,Aaya Vada Sutta Kathai,2015,111 min,6.6,10,Comedy            ,tamil
tt5997928,Hotel Salvation,2016,102 min,7.1,"1,977","Comedy, Drama            ",hindi
tt1051252,Poovellam Un Vaasam,2001,157 min,6.3,742,Drama            ,tamil
tt4317606,Ambasamudram Ambani,2010,142 min,5.4,40,Comedy            ,tamil
tt1399055,Na Ninna Mareyalare,1976,150 min,8.6,63,Romance            ,kannada
tt6520954,Debi,2018,107 min,7.9,"3,744","Drama, Mystery            ",bengali
tt6303042,Singha Durbar,2016,15 min,9.4,9,"Short, Drama            ",nepali
tt3336654,Chalo Paltai,2011,136 min,7.3,515,"Drama, Family, Sport            ",bengali
tt7856176,Shaadi Teri Bajayenge Hum Band,2018,140 min,5.0,180,Comedy            ,hindi
tt8983180,Made in China,II 2019,128 min,6.2,"3,736","Comedy, Drama            ",hindi
tt4906984,Azhar,2016,130 min,5.8,"5,269","Biography, Drama, Sport            ",urdu
tt0053706,Chaudhvin Ka Chand,1960,169 min,7.2,453,"Drama, Musical, Romance            ",oriya
tt7345930,Abhrahaminte Santhathikal,2018,131 min,7.4,"4,783","Action, Crime, Thriller            ",malayalam
tt1024839,De Taali,2008,140 min,4.1,800,"Comedy, Drama, Romance            ",hindi
tt2122413,Mirugam,2007,86 min,6.2,64,Drama            ,tamil
tt8490838,The Leakers,2018,103 min,5.3,359,"Action, Crime, Thriller            ",tamil
tt0230263,Gunah Aur Kanoon,1970,110 min,5.6,7,Crime            ,hindi
tt0485205,En Swasa Katre,1999,156 min,5.6,133,"Adventure, Drama, Musical            ",tamil
tt0235158,Aanaval Mothiram,1990,134 min,7.2,226,"Action, Comedy, Thriller            ",malayalam
tt0309800,Chota Jadugar,2003,99 min,3.1,101,Fantasy            ,malayalam
tt9910778,DK Bose,2019,117 min,6.3,11,Comedy            ,kannada
tt9890322,Nirvana Inn,2019,95 min,5.7,185,Mystery            ,hindi
tt2187248,Thanga Meengal,2013,140 min,7.9,863,Drama            ,tamil
tt0355523,Harishyashringan,1997,138 min,7.5,6,"Drama, Romance            ",malayalam
tt7010858,Ladoo,2018,121 min,4.9,60,"Comedy, Drama, Musical            ",malayalam
tt0471571,Athadu,2005,172 min,8.2,"12,272","Action, Thriller            ",telugu
tt5356596,Polam Pol,2016,145 min,6.4,90,Comedy            ,gujarati
tt5756052,Jeena Isi Ka Naam Hai,I 2017,173 min,5.4,97,Drama            ,hindi
tt0404797,Ayee Milan Ki Raat,1991,152 min,6.2,38,Romance            ,hindi
tt4589628,Kunjiramayanam,2015,122 min,6.5,"1,056",Comedy            ,malayalam
tt0271619,Mahanagaram,1992,130 min,6.6,51,"Action, Drama, Thriller            ",malayalam
tt0235858,Veedu,1988,110 min,7.8,232,Drama            ,tamil
tt5963218,Aloko Udapadi,2017,113 min,9.1,"6,656","Drama, History            ",tamil
tt12546870,8119 Miles,2020,115 min,7.2,19,"Adventure, Drama, Mystery            ",malayalam
tt0158213,Shaukeen,1982,127 min,7.2,437,Comedy            ,hindi
tt2620202,7 Bijliyaan,1988,126 min,5.0,7,Action            ,hindi
tt4834850,Romance Complicated,2016,150 min,6.8,193,Romance            ,gujarati
tt0238936,Devdas,I 2002,185 min,7.6,"38,913","Drama, Musical, Romance            ",hindi
tt0110140,Insaniyat,1994,180 min,3.0,259,"Action, Crime, Drama            ",hindi
tt10579994,Evidey,2019,117 min,5.1,32,"Drama, Mystery, Thriller            ",malayalam
tt0443594,Naina,2005,104 min,4.2,766,"Drama, Horror, Mystery            ",hindi
tt5048928,Tehzeeb,2015,15 min,8.0,6,"Short, Drama            ",urdu
tt12369428,Raju Gari Kidnap,2020,87 min,7.0,7,"Action, Comedy, Crime            ",telugu
tt4354566,The Lost Salesman of Delhi,2014,97 min,7.9,39,"Adventure, Drama, Mystery            ",hindi
tt0366616,Inkaar,1977,135 min,6.9,184,"Mystery, Thriller            ",hindi
tt0110449,Mammo,1994,130 min,7.7,402,Drama            ,hindi
tt0417735,The Hangman,2005,106 min,6.9,59,"Crime, Drama, Thriller            ",hindi
tt7208648,Jawaan,2017,134 min,4.6,390,"Action, Thriller            ",telugu
tt8487988,Vith,2017,84 min,7.9,23,Drama            ,malayalam
tt0086230,Sadma,1983,141 min,8.4,"2,967","Drama, Romance            ",hindi
tt0476527,Bluffmaster,2005,137 min,6.6,"5,878","Comedy, Crime, Drama            ",hindi
tt7154710,Sindur Khela,1999,148 min,3.8,6,"Action, Drama, Romance            ",bengali
tt8208098,Pyaar Prema Kaadhal,2018,145 min,6.6,921,"Drama, Musical, Romance            ",tamil
tt5985446,Shree,2002,148 min,6.3,156,"Action, Drama            ",tamil
tt5707016,Unveiled: The Kohistan Video Scandal,2016,85 min,6.7,6,"Documentary, Crime            ",urdu
